BKKB70829400                  ,ONE       ,ROJANA DISTRIBUTION CENTER CO. LTD.                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, MEDICAL PRODUCTS ,UNDER DECK STOWAGE / UNDER DECK CONTAINER SHPR : NIPRO (THAILAND) CORPORATION LIMITED. CMDT : MEDICAL PRODUCTS : THE CONTAINER GRADE A FOR MEDICAL PRODUCTS,2021-03-24 09:18:53.373
BKKB72768800                  ,ONE       ,NEW INLAND FREIGHT FORWARDER 2000 CO.  LTD.                                                                                                                                         ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, SPARKIGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES.   OF A CYLINDER CAPACITY EXCEEDING 1 000 CC ,SHPR : METAL MATE CO.  LTD. CMDT : SPARKIGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES.   OF A CYLINDER CAPACITY EXCEEDING 1 000 CC :,2021-03-24 09:18:53.460
BKKB73680900                  ,ONE       ,ROYALTAINER CORPORATION LTD                                                                                                                                                         ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, FOODSTUFFS  N.O.S. ,SHPR : V.THAI FOOD PRODUCTS CO. LTD CMDT : FOODSTUFFS  N.O.S. :,2021-03-24 09:18:53.490
BKKB73918600                  ,ONE       ,AJINOMOTO CO.  (THAILAND) LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, AJITIDE I+G ,SHPR : AJINOMOTO CO.  (THAILAND) LTD. CMDT : AJITIDE I+G : PLS PROVIDE GRADE A CONTAINER WITH 6 RINGS IN ORDER TO HOOK NET IN THE CONTAINER  ,2021-03-24 09:18:53.577
BKKB73929800                  ,ONE       ,BEE LOGISTICS (THAILAND) CO. LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, STAPLE FIBERS OF POLYESTER  NOT CARDED OR COMBED ,SHPR : BETTERBELL FIBER (THAILAND) CO.  LTD CMDT : STAPLE FIBERS OF POLYESTER  NOT CARDED OR COMBED : SUBJECT TO ROLLOVER,2021-03-24 09:18:53.603
BKKB74057800                  ,ONE       ,WICE LOGISTICS PUBLIC COMPANY LIMITED                                                                                                                                               ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, MEDICAL SUPPLY ,SHPR : INFUS MEDICAL (THAILAND) CO.  LTD. CMDT : MEDICAL SUPPLY :,2021-03-24 09:18:53.630
BKKB74931900                  ,ONE       ,CARGILL MEATS (THAILAND) LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, OFFALS  CUTS OF CHICKENS  FROZEN ,NO PRECOOL / TEMP -18 CMDT : OFFALS & CUTS OF CHICKENS  FROZEN :,2021-03-24 09:18:53.653
BKKB77479500                  ,ONE       ,C.H. ROBINSON FREIGHT SERVICES (THAILAND) LIMITED.                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, REFRIGERATING EQUIPMENT  N.O.S. ,SHPR : IARP ASIA CO. LTD. CMDT : REFRIGERATING EQUIPMENT  N.O.S. :,2021-03-24 09:18:53.737
BKKB79599300                  ,ONE       ,K.C.SALT INTERNATIONAL CO. LTD.                                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, SALT ,SHPR : K.C.SALT INTERNATIONAL CO. LTD. CMDT : SALT :,2021-03-24 09:18:53.817
BKKB81325400                  ,ONE       ,V. MULTIMODAL LOGISTICS CO.  LTD                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, PLASTIC FILM  NOS ,CY ON 29/03 SHPR : PACK PRINTER CO.  TD. CMDT : PLASTIC FILM  NOS :,2021-03-24 09:18:53.910
BKKB82399900                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, WOODEN FIBREBOARD  OTHER LIGNEOUS MAT.   OF A DENSITY EXCEEDING 0.8 GCM3 ,SHPR : METRO PANEL CO.  LTD. CMDT : WOODEN FIBREBOARD  OTHER LIGNEOUS MAT.   OF A DENSITY EXCEEDING 0.8 G/CM3 : SUBJECT TO ROLL,2021-03-24 09:18:53.930
BKKB82412900                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000,  FIBREBOARD (OTHER THAN MDF) OF A DENSITY EXCEEDING 0.8GCM3  OF WOOD OR OTHER LIGNEOUS MATERIALS  BO NDED OR NOT WITH RESINS OR OTHER ORGANIC SUBSTANCES  HS CODE 441192 ,++SUBJECT TO ROLL++ SHPR : METRO PANEL CO.  LTD. CMDT :  FIBREBOARD (OTHER THAN MDF) OF A DENSITY EXCEEDING 0.8G/CM3  OF WOOD OR OTHER LIGNEOUS MATERIALS  BO NDED OR NOT WITH RESINS OR OTHER ORGANIC SUBSTANCES / HS CODE 441192 :,2021-03-24 09:18:53.947
BKKB85178700                  ,ONE       ,ATLANTIC CONTAINER LINE (THAILAND) CO.  LTD.                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-30 00:00:00.000, TIRES  PNEUMATIC  NEW  FOR BUSES  TRUCKS ,SHPR : OTANI RADIAL CO.  LTD CMDT : TIRES  PNEUMATIC  NEW  FOR BUSES & TRUCKS :,2021-03-24 09:18:53.983
BKKB85589600                  ,ONE       ,THAI BRIDGESTONE CO. LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, ARTICLES OF IRON OR STEEL  N.O.S. ,SHPR : THAI BRIDGESTONE CO.  LTD. CMDT : ARTICLES OF IRON OR STEEL  N.O.S. : SPLIT VOLUME FROM BOOKING NO.BKKB60345300,2021-03-24 09:18:54.033
BKKB87275700                  ,ONE       ,JSY LOGISTICS CO. LTD.                                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, FOODSTUFFS  N.O.S. ,SHPR : NAMCHOW (THAILAND) LTD. CMDT : FOODSTUFFS  N.O.S. :,2021-03-24 09:18:54.110
BKKB87641400                  ,ONE       ,BEE LOGISTICS (THAILAND) CO. LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, FABRIC >=85% COTTON AND <=200 GM   PLAIN WEAVE  WEIGHING MORE THAN 100 GM2 ,SHPR : KUNWARA INTERNATIONAL CO.  LTD. CMDT : FABRIC >=85% COTTON AND <=200 G/M   PLAIN WEAVE  WEIGHING MORE THAN 100 G/M2 : SUBJECT TO ROLLOVER,2021-03-24 09:18:54.137
BKKB88263500                  ,ONE       ,THAI UNION MANUFACTURING COMPANY LIMITED                                                                                                                                            ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, ANIMAL  PET FOOD  N.O.S. ,CMDT : ANIMAL & PET FOOD  N.O.S. :,2021-03-24 09:18:54.240
BKKB88427700                  ,ONE       ,SIAM KRAFT INDUSTRY CO. LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, UNCOATED PAPER PAPERBOARD   STRAW FLUTING PAPER ,CMDT : UNCOATED PAPER PAPERBOARD   STRAW FLUTING PAPER :,2021-03-24 09:18:54.300
BKKB88428800                  ,ONE       ,THAI PAPER CO. LTD.                                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, UNCOATED PAPER PAPERBOARD   STRAW FLUTING PAPER ,CMDT : UNCOATED PAPER PAPERBOARD   STRAW FLUTING PAPER : REUSE  1.  TCNU6636886      THAN89853      2.  TLLU4113212      THAN89852,2021-03-24 09:18:54.323
BKKB89321800                  ,ONE       ,SRTS (THAILAND) CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, ARTICLES OF VULCANIZED RUBBER  N.O.S. ,SHPR : LIANG HAH HENG INTERNATIONAL RUBBER CO. LTD CMDT : ARTICLES OF VULCANIZED RUBBER  N.O.S. : SUBJECT TO ROLL,2021-03-24 09:18:54.383
BKKB90672900                  ,ONE       ,APC LOGISTICS (THAI) CO. LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, FOODSTUFFS  N.O.S. ,SHPR : PANTAINORASINGH MANUFACTURER CO.  LTD. CMDT : FOODSTUFFS  N.O.S. : SUBJECT TO ROLL OVER,2021-03-24 09:18:54.463
BKKB92025300                  ,ONE       ,ORIENT STAR INTERNATIONAL LOGISTICS CO.  LTD                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, STAPLE FIBERS OF POLYESTER  NOT CARDED OR COMBED ,SHPR : TEIJIN POLYESTER (THAILAND) LIMITED CMDT : STAPLE FIBERS OF POLYESTER  NOT CARDED OR COMBED :,2021-03-24 09:18:54.493
BKKB92619500                  ,ONE       ,DIAMOND FOOD PRODUCT CO. LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-24 09:18:54.547
BKKB93025400                  ,ONE       ,GOLDEN PRIZE CANNING CO.  LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-24 09:18:54.573
BKKB93099800                  ,ONE       ,GOLDEN PRIZE CANNING CO.  LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, MACKEREL  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : MACKEREL  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-24 09:18:54.600
BKKB94756900                  ,ONE       ,SRTS (THAILAND) CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED ,SHPR : CAPITAL CEREALS CO.  LTD. CMDT : RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED :,2021-03-24 09:18:54.667
BKKB95401400                  ,ONE       ,SRTS (THAILAND) CO.  LTD.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000,  TABLEWARE  KITCHENWARE  OF PLASTICS ,SHPR : SRITHAI SUPERWARE PUBLIC COMPANY LIMITED CMDT :  TABLEWARE & KITCHENWARE  OF PLASTICS :,2021-03-24 09:18:54.680
BKKB95628800                  ,ONE       ,GOLDEN PRIZE CANNING CO.  LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-24 09:18:54.690
BKKB96148600                  ,ONE       ,SINO CONNECTIONS LOGISTICS (THAILAND) CO.  LTD.                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-30 00:00:00.000, ANIMAL  PET FOOD  N.O.S. ,SHPR : PET FOCUS CO. LTD. CMDT : ANIMAL & PET FOOD  N.O.S. :  PORT KLANG WEST,2021-03-24 09:18:54.700
BKKB96670600                  ,ONE       ,MAC-NELS SHIPPING (THAILAND) LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, FOODSTUFFS  N.O.S. ,SHPR : V.THAI FOOD PRODUCTS CO. LTD CMDT : FOODSTUFFS  N.O.S. :,2021-03-24 09:18:54.710
BKKB91112600                  ,ONE       ,MAGNOLIA LOGISTICS CO.  LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-24 00:00:00.000, FCAR MOTORVEHICLE TRANSPORT<10PERS   OF A CYLINDER CAPACITY EXCEEDING 3 000 CC ,SHPR : MIX MOTOR CO. LTD  (HEAD OFFICE) CMDT : FCAR MOTORVEHICLE TRANSPORT<10PERS   OF A CYLINDER CAPACITY EXCEEDING 3 000 CC :,2021-03-24 10:30:30.843
BKKB94571400                  ,ONE       ,S.P.A. INTERNATIONAL FOOD GROUP CO. LTD.                                                                                                                                            ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) : SUBJECT TO ROLLOVER,2021-03-24 10:30:30.873
BKKB95897900                  ,ONE       ,UNICORD PUBLIC COMPANY LIMITED                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CARTON NO PALLET  SHPR : UNICORD PUBLIC COMPANY LIMITED CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-24 10:30:30.933
BKKB98126400                  ,ONE       ,K LINE LOGISTICS (THAILAND) LTD.                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-03-25 00:00:00.000, ADHESIVE  HS CODE 350699 ,SHPR : AICA BANGKOK CO. LTD. CMDT : ADHESIVE / HS CODE 350699 :,2021-03-24 11:18:06.210
BKKB45772300                  ,ONE       ,NIPPON EXPRESS NEC LOGISTICS (THAILAND) CO. LTD.                                                                                                                                    ,          ,                                        ,                                                                                ,2021-03-24 00:00:00.000, APPARATUS FOR LINE COMMUNICATION   TELEPHONES FOR CELLULAR NETWORKS OR FOR OTHER WIRELESS NETWORKS ,SHPR : NEC PLATFORMS THAI CO.  LTD CMDT : APPARATUS FOR LINE COMMUNICATION   TELEPHONES FOR CELLULAR NETWORKS OR FOR OTHER WIRELESS NETWORKS :,2021-03-24 13:20:07.603
BKKB78589800                  ,ONE       ,LUXGO INTERNATIONAL TRANSPORT CO. LTD.                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, SPARE PARTS ,SHPR : LSC INTERTRADE CO.  LTD. CMDT : SPARE PARTS :,2021-03-24 13:20:07.877
21120021S001                  ,ONE       ,THAI SUGAR TO BCSC                                                                                                                                                                  ,          ,NULL,                                                                                ,NULL,NULL,,2021-03-24 13:55:11.000
BKKB98812600                  ,ONE       ,NMB-MINEBEA THAI LIMITED.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-25 00:00:00.000, BALL BEARINGS OR ROLLER BEARINGS ,CMDT : BALL BEARINGS OR ROLLER BEARINGS :,2021-03-24 14:36:07.703
BKKB98819600                  ,ONE       ,NMB-MINEBEA THAI LIMITED.                                                                                                                                                           ,          ,                                        ,                                                                                ,2021-03-25 00:00:00.000, BALL BEARINGS OR ROLLER BEARINGS ,CMDT : BALL BEARINGS OR ROLLER BEARINGS :,2021-03-24 14:36:07.723
BKKB98867900                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-25 00:00:00.000,  RICE CRACKERS ,SHPR : NAMCHOW (THAILAND) LTD. CMDT:  RICE CRACKERS : // SUBJECT TO ROLL //,2021-03-24 14:36:07.750
BKKB98127500                  ,ONE       ,AGILITY CO.  LTD.                                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-24 00:00:00.000, OTHER PHARMACEUTICAL GOODS   GEL PREPARATIONS DESIGNED TO BE USED IN HUMAN OR VETERINARY MEDICINE AS A LUBRICANT FOR PARTS OF THE BODY FOR SURGICAL OPERATIONS OR PHYSICAL EXAMINATIONS OR AS A COUPLING ,SHPR : PHU BIA MINING LIMITED CMDT : OTHER PHARMACEUTICAL GOODS   GEL PREPARATIONS DESIGNED TO BE USED IN HUMAN OR VETERINARY MEDICINE AS A LUBRICANT FOR PARTS OF THE BODY FOR SURGICAL OPERATIONS OR PHYSICAL EXAMINATIONS OR AS A COUPLING :,2021-03-24 15:16:38.310
BKKB98908500                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000,  RICE CRACKERS ,SHPR: NAMCHOW (THAILAND) LTD. CMDT :  RICE CRACKERS : // SUBJECT TO ROLL //,2021-03-24 15:16:38.340
BKKB98943400                  ,ONE       ,EXPEDITORS (THAILAND) LTD.                                                                                                                                                          ,          ,                                        ,                                                                                ,2021-03-25 00:00:00.000, BLINDS OR SHUTTERS  OF PLASTICS ,SHPR : EASTERN SHADE (THAILAND) CO. LTD. CMDT : BLINDS OR SHUTTERS  OF PLASTICS :,2021-03-24 15:16:38.390
BKKB82190500                  ,ONE       ,BUDDY FREIGHT INTERNATIONAL CO. LTD.                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-25 00:00:00.000, SAUCE ,SHPR : NR INSTANT PRODUCE PUBLIC COMPANY LIMITED CMDT : SAUCE : SUBJECT TO ROLL OVER,2021-03-24 17:16:03.253
BKKB83359600                  ,ONE       ,BOND CHEMICALS CO.  LTD.                                                                                                                                                            ,          ,                                        ,                                                                                ,2021-03-30 00:00:00.000, ALBUMINOIDAL SUBSTANCES MODIFIED STARCHES GLUES ENZYMES ,SHPR : BOND CHEMICALS CO.  LTD. CMDT : ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES : SUBJECT TO ROLL OVER,2021-03-24 17:16:03.270
BKKB99098600                  ,ONE       ,SINO CONNECTIONS LOGISTICS (THAILAND) CO.  LTD.                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-24 00:00:00.000, SODA ,SHPR : WANGNOI BEVERAGE CMDT : SODA :,2021-03-24 18:38:28.223
BKKB99417800                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, SAUCES ,SHPR : YAN WAL YUN CORPORATION GROUP CO.  LTD CMDT : SAUCES : // SUBJECT TO ROLL //,2021-03-24 18:38:28.240
BKKB99446300                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, SAUCES ,SHPR : YAN WAL YUN CORPORATION GROUP CO.  LTD CMDT : SAUCES : // SUBJECT TO ROLL //,2021-03-24 18:38:28.257
BKKB72076700                  ,ONE       ,KORMAN SHIPPING (THAILAND) CO. LTD.                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, CARBONATED SOFT DRINKS ,SHPR : BOON RAWD TRADING INTERNATIONAL CO. LTD CMDT : CARBONATED SOFT DRINKS : REQUEST FOOD GRADE CONTAINERS ,2021-03-25 09:15:47.047
BKKB97416500                  ,ONE       ,BEST GLOBAL LOGISTICS CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-28 00:00:00.000, PASTA  NOODLES  UNCOOKED  NOT WITH EGGS  NOT STUFFED ,SHPR : SENG HENG NOODLE FACTORY LTD. PART CMDT : PASTA & NOODLES  UNCOOKED  NOT WITH EGGS  NOT STUFFED :,2021-03-25 09:15:47.233
BKKB97421800                  ,ONE       ,SCHENKER (THAI) LTD.                                                                                                                                                                ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, LUBE OIL ,DG CLASS 9 UN 3082 SHPR : CHEVRON (THAILAND) LIMITED CMDT : LUBE OIL :,2021-03-25 10:17:19.627
BKKB98667700                  ,ONE       ,K.C. 11 LOGISTICS CO.  LTD.                                                                                                                                                         ,          ,                                        ,                                                                                ,2021-04-02 00:00:00.000, SHEETS  STRIPS  FILM  OF POLYAMIDES ,SHPR : THAIPOLYAMIDE CO. LTD. CMDT : SHEETS  STRIPS & FILM  OF POLYAMIDES :,2021-03-25 10:17:19.653
BKKB98740600                  ,ONE       ,UTHAI PRODUCE CO.  LTD.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000,RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED ,CMDT :RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED :,2021-03-25 10:17:19.687
BKKB98858900                  ,ONE       ,UTHAI PRODUCE CO.  LTD.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED ,CMDT : RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED :,2021-03-25 10:17:19.787
BKKB97847600                  ,ONE       ,THAI ARROW PRODUCTS CO. LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, WIRING SETS FOR VEHICLES  AIRCRAFT OR SHIPS ,CMDT : WIRING SETS FOR VEHICLES  AIRCRAFT OR SHIPS : PLS SHOW DISCHARGE: CAI MEP TCT  VUNG TAU  VIETNAM & DELIVERY : BINH DUONG ON B/L,2021-03-25 11:17:25.300
BKKB99750800                  ,ONE       ,DSV AIR & SEA LTD.                                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, RICE CRACKERS ,SHPR : NAMCHOW (THAILAND) LTD. CMDT : RICE CRACKERS : // SUBJECT TO ROLL //,2021-03-25 11:17:25.433
BKKB97863400                  ,ONE       ,THAI ARROW PRODUCTS CO. LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, WIRING SETS FOR VEHICLES  AIRCRAFT OR SHIPS ,CMDT : WIRING SETS FOR VEHICLES  AIRCRAFT OR SHIPS : PLS SHOW DISCHARGE: CAI MEP TCT  VUNG TAU  VIETNAM & DELIVERY : BINH DUONG ON B/L,2021-03-25 13:59:02.150
BKKB99842300                  ,ONE       ,UTHAI PRODUCE CO.  LTD.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED ,CMDT : RICE (SHORT  MEDIUM OR LONG GRAIN)  SEMI OR WHOLLY MILLED :,2021-03-25 13:59:02.290
BKKB99982800                  ,ONE       ,THAI ARROW PRODUCTS CO. LTD.                                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, WIRING SETS FOR VEHICLES  AIRCRAFT OR SHIPS ,CMDT : WIRING SETS FOR VEHICLES  AIRCRAFT OR SHIPS : PLS SHOW DISCHARGE: CAI MEP TCT  VUNG TAU  VIETNAM & DELIVERY : BINH DUONG ON B/L,2021-03-25 13:59:02.317
21120024S001                  ,ONE       ,BMT TO BCSC                                                                                                                                                                         ,          ,NULL,                                                                                ,NULL,NULL,,2021-03-25 15:19:06.000
BKKB99569900                  ,ONE       ,DACHSER (THAILAND) CO. LTD.                                                                                                                                                         ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, AIR CONDITIONERS  HOUSEHOLD ,SHPR : TOSHIBA CARRIER (THAILAND) CO.  LTD. CMDT : AIR CONDITIONERS  HOUSEHOLD :,2021-03-25 16:16:56.843
BKKBA0202400                  ,ONE       ,THAI UNION MANUFACTURING COMPANY LIMITED                                                                                                                                            ,          ,                                        ,                                                                                ,2021-03-26 00:00:00.000, TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : TUNA  N.O.S.  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-25 16:16:56.947
BKKB87251800                  ,ONE       ,EXCEL TRANSPORT INTERNATIONAL CO. LTD.                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, AUTOMOTIVE PARTS ,SHPR : T.R.K. BANGKOK INDUSTRY & EXPORTER CO.  LTD. CMDT : AUTOMOTIVE PARTS :,2021-03-25 18:16:30.893
BKKB15065900                  ,ONE       ,AGILITY CO.  LTD.                                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, SYNTHETIC ORGANIC DYESTUFFS ,DG UN3077 CLASS 9 SHPR : THAI AMBICA CHEMICALS CO.  LTD. CMDT : SYNTHETIC ORGANIC DYESTUFFS :,2021-03-26 09:18:51.127
BKKB21907400                  ,ONE       ,SPEEDMARK TRANSPORTATION (THAILAND) CO. LTD.                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000,  FOOD PREPARATIONS N.E.C. IN ITEM NO. 2106.10 ,SHPR : THAITAN FOODS INTERNATIONAL CO. LTD. CMDT :  FOOD PREPARATIONS; N.E.C. IN ITEM NO. 2106.10 : SUBJECT TO ROLL OVER,2021-03-26 09:18:51.207
BKKB48646600                  ,ONE       ,MASS PORT LOGISTICS CO.  LTD.                                                                                                                                                       ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, POLYESTER TOW ,SHPR : KUREHA (THAILAND) CO.  LTD. CMDT : POLYESTER TOW : SUBJECT TO ROLL OVER,2021-03-26 09:18:51.373
BKKB61885600                  ,ONE       ,GEODIS THAI LTD.                                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000,WOODEN FURNITURE,SHPR : SHUN THAI CO.  LTD. CMDT : WOODEN FURNITURE : SUBJECT TO ROLL,2021-03-26 09:18:51.507
BKKB64989700                  ,ONE       ,ORIENT STAR INTERNATIONAL LOGISTICS CO.  LTD                                                                                                                                        ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, FROZEN PRE COOK SKIPJACK TUNA LOIN ,TEMP. -20C/ NO PRECOOL SHPR : THAI UNION MANUFACTURING COMPANY LIMITED CMDT : FROZEN PRE COOK SKIPJACK TUNA LOIN : NO AP  GEORGES APPROVED,2021-03-26 09:18:51.563
BKKB67345300                  ,ONE       ,GENERAL STARCH LIMITED.                                                                                                                                                             ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, DEXTRINS  OTHER MODIFIED STARCHES ,SHPR : GENERAL STARCH LIMITED. CMDT : DEXTRINS & OTHER MODIFIED STARCHES : GOOD  CLEAN  NEW FOR STRACH MANILA NORTH,2021-03-26 09:18:51.643
BKKB67504700                  ,ONE       ,POLY PLAST (THAILAND) CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, BAGS  SACKS  OF POLYETHYLENE ,REQ. UNDER DECK STOWAGE CMDT : BAGS & SACKS  OF POLYETHYLENE :,2021-03-26 09:18:51.660
BKKB67506900                  ,ONE       ,POLY PLAST (THAILAND) CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, BAGS  SACKS  OF POLYETHYLENE ,REQ. UNDER DECK STOWAGE CMDT : BAGS & SACKS  OF POLYETHYLENE :,2021-03-26 09:18:51.703
BKKB67509500                  ,ONE       ,POLY PLAST (THAILAND) CO. LTD.                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, BAGS  SACKS  OF POLYETHYLENE ,REQ. UNDER DECK STOWAGE CMDT : BAGS & SACKS  OF POLYETHYLENE :,2021-03-26 09:18:51.717
BKKB67797700                  ,ONE       ,PATAYA FOOD INDUSTRIES LIMITED                                                                                                                                                      ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, DOG  CAT FOOD  PACKAGED FOR RETAIL SALE ,CMDT : DOG & CAT FOOD  PACKAGED FOR RETAIL SALE :,2021-03-26 09:18:51.760
BKKB67880700                  ,ONE       ,RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO. LTD.                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,SHPR : RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO.  LTD. CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-26 09:18:51.773
