BKKB44785600                  ,20,GP,7,7,7
BKKB44968900                  ,40,HC,1,1,1
BKKB45634700                  ,40,HC,1,1,1
BKKB45712400                  ,40,HC,1,1,1
BKKB45861900                  ,40,HC,2,2,2
BKKB45864500                  ,40,HC,2,2,2
BKKB45957800                  ,40,HC,2,2,2
BKKB46142900                  ,20,GP,3,3,3
BKKB47729700                  ,20,GP,1,1,1
BKKB47940900                  ,20,GP,1,1,1
BKKB47964800                  ,20,GP,1,1,1
BKKB47990700                  ,40,GP,1,1,1
BKKB47991800                  ,40,GP,1,1,1
BKKB48526300                  ,20,GP,1,1,1
BKKB49432700                  ,20,GP,2,2,2
BKKB50453900                  ,20,GP,1,1,1
BKKB50761400                  ,20,GP,1,1,1
BKKB50761400                  ,40,HC,3,3,3
BKKB51334800                  ,20,GP,1,1,1
BKKB51334800                  ,40,GP,3,3,3
BKKB51830900                  ,20,GP,1,1,1
BKKB51964300                  ,40,HC,1,1,1
BKKB52712900                  ,40,RH,1,1,1
BKKB52715500                  ,40,RH,1,1,1
BKKB52716600                  ,40,RH,1,1,1
BKKB52736800                  ,40,RH,1,1,1
BKKB52737900                  ,40,RH,1,1,1
BKKB52738300                  ,40,RH,1,1,1
BKKB52992500                  ,20,GP,2,2,2
BKKB52995800                  ,20,GP,1,1,1
BKKB53592900                  ,40,HC,4,4,4
BKKB54004500                  ,40,GP,1,1,1
BKKB54146500                  ,40,HC,3,3,3
BKKB54321700                  ,20,GP,1,1,1
BKKB54335500                  ,40,GP,1,1,1
BKKB54335500                  ,40,HC,1,1,1
BKKB54612300                  ,40,HC,1,1,1
BKKB54726900                  ,40,GP,1,1,1
BKKB54873500                  ,20,GP,1,1,1
BKKB55090400                  ,40,RH,1,1,1
BKKB55108400                  ,40,RH,1,1,1
BKKB55163500                  ,40,GP,2,2,2
BKKB55182600                  ,40,GP,2,2,2
BKKB55195300                  ,20,GP,1,1,1
BKKB55718400                  ,40,HC,4,4,4
BKKB56237800                  ,40,HC,1,1,1
BKKB56242400                  ,20,GP,1,1,1
BKKB56349500                  ,40,GP,1,1,1
BKKB56366400                  ,20,GP,1,1,1
BKKB56382900                  ,20,GP,3,3,3
BKKB56389900                  ,20,GP,7,7,7
BKKB56919800                  ,40,HC,1,1,1
BKKB57187600                  ,40,GP,1,1,1
BKKB57187600                  ,20,GP,1,1,1
BKKB57638700                  ,40,GP,1,1,1
BKKB58207700                  ,20,GP,1,1,1
BKKB59373500                  ,20,GP,1,1,1
BKKB59382500                  ,40,GP,4,4,4
BKKB59382500                  ,40,HC,1,1,1
BKKB59472500                  ,40,GP,1,1,1
BKKB60333700                  ,40,GP,1,1,1
BKKB60343800                  ,40,HC,1,1,1
BKKB60754700                  ,40,GP,1,1,1
BKKB60845800                  ,20,GP,1,1,1
BKKB60847300                  ,40,GP,1,1,1
BKKB61096700                  ,20,GP,1,1,1
BKKB61792300                  ,20,GP,3,3,3
BKKB62168800                  ,20,GP,1,1,1
BKKB62315900                  ,40,HC,5,5,5
BKKB62663800                  ,40,HC,1,1,1
BKKB63102400                  ,20,GP,1,1,1
BKKB63134900                  ,20,GP,2,2,2
BKKB63427700                  ,40,GP,1,1,1
BKKB63522300                  ,40,HC,1,1,1
BKKB63842800                  ,20,GP,2,2,2
BKKB64022600                  ,20,GP,1,1,1
BKKB64869400                  ,20,GP,1,1,1
BKKB65119700                  ,40,HC,1,1,1
BKKB65339400                  ,20,GP,1,1,1
BKKB65691500                  ,20,GP,1,1,1
BKKB66239400                  ,40,HC,1,1,1
BKKB66651900                  ,40,HC,1,0,0
BKKB66800500                  ,20,GP,1,1,1
BKKB66874900                  ,20,GP,2,2,2
BKKB68195700                  ,20,GP,1,1,1
BKKB69071800                  ,20,GP,1,1,1
BKKB69286900                  ,20,GP,1,1,1
BKKB69304700                  ,20,GP,2,2,2
BKKB69310400                  ,20,GP,1,1,1
BKKB69424300                  ,20,GP,2,2,2
BKKB69749600                  ,20,GP,1,1,1
BKKB69989500                  ,20,GP,1,1,1
BKKB70109900                  ,20,GP,1,1,1
BKKB70160600                  ,40,HC,1,1,1
BKKB71922600                  ,40,HC,5,5,5
BKKB71930500                  ,40,HC,3,3,3
BKKB71948700                  ,40,HC,2,2,2
BKKB72050600                  ,20,GP,1,1,1
BKKB74363800                  ,20,GP,1,1,1
BKKB76325800                  ,20,GP,8,8,8
BKKB76882900                  ,40,HC,1,1,1
BKKB77635600                  ,20,GP,1,1,1
BKKB78016700                  ,40,GP,1,1,1
BKKB78017800                  ,40,GP,1,1,1
BKKB78770700                  ,20,GP,2,2,2
LCBB04105500                  ,20,GP,1,1,1
BKKB77863900                  ,20,GP,1,1,1
BKKB78662700                  ,20,GP,1,1,1
21100010S004                  ,20,GP,68,68,68
BKKB41028700                  ,20,GP,20,20,20
BKKB76496300                  ,40,HC,1,1,1
BKKB78080800                  ,40,RH,2,2,2
BKKB78447800                  ,20,GP,1,1,1
BKKB47285400                  ,40,HC,5,5,5
BKKB58439700                  ,20,GP,5,5,5
BKKB59383600                  ,20,GP,2,2,2
BKKB60131300                  ,20,GP,1,1,1
BKKB75914400                  ,40,GP,3,3,3
BKKB80637900                  ,40,GP,2,2,2
BKKB29267400                  ,20,GP,1,1,1
BKKB29550600                  ,20,GP,2,2,2
BKKB33362900                  ,20,GP,3,3,3
BKKB37459600                  ,20,GP,1,1,1
BKKB38678300                  ,20,GP,1,1,1
BKKB39475600                  ,20,GP,1,1,1
BKKB39555500                  ,20,GP,3,3,3
BKKB40884900                  ,20,GP,2,2,2
BKKB40906400                  ,20,GP,1,1,1
BKKB44534500                  ,20,GP,20,20,20
BKKB45351300                  ,20,GP,3,3,3
BKKB51358700                  ,20,GP,1,1,1
BKKB52247500                  ,40,HC,1,1,1
BKKB52304600                  ,20,GP,3,3,3
BKKB55522400                  ,20,GP,1,1,1
BKKB55767800                  ,20,GP,10,10,10
BKKB56196500                  ,20,GP,2,2,2
BKKB57330300                  ,20,GP,1,1,1
BKKB58252700                  ,20,GP,1,1,1
BKKB67454400                  ,20,GP,1,1,1
BKKB80380400                  ,40,GP,1,1,1
BKKB30857800                  ,20,GP,3,3,3
BKKB38906400                  ,20,GP,1,1,1
BKKB41247300                  ,20,GP,1,1,1
BKKB41273900                  ,20,GP,10,10,10
BKKB43161700                  ,20,GP,1,1,1
BKKB43253900                  ,20,GP,1,1,1
BKKB45068800                  ,20,GP,1,1,1
BKKB45076700                  ,20,GP,2,2,2
BKKB45349300                  ,20,GP,4,4,4
BKKB47371700                  ,20,GP,1,1,1
BKKB49748300                  ,20,GP,2,2,2
BKKB50344800                  ,20,GP,4,4,4
BKKB50347400                  ,20,GP,5,5,5
BKKB51133500                  ,20,GP,1,1,1
BKKB51427400                  ,20,GP,1,1,1
BKKB52994700                  ,20,GP,1,1,1
BKKB53059700                  ,20,GP,5,5,5
BKKB53707700                  ,20,GP,4,4,4
BKKB53867700                  ,20,GP,1,1,1
BKKB54522300                  ,20,GP,2,2,2
BKKB54640400                  ,20,GP,1,1,1
BKKB55345700                  ,20,GP,1,1,1
BKKB55345700                  ,40,GP,1,1,1
BKKB55686800                  ,20,GP,1,1,1
BKKB59116700                  ,20,GP,2,2,2
BKKB80144900                  ,40,HC,1,1,1
BKKB80146400                  ,20,GP,1,1,1
BKKB80147500                  ,40,HC,1,1,1
BKKB80787800                  ,40,HC,1,1,1
BKKB81156600                  ,20,GP,1,1,1
BKKB16454500                  ,40,HC,1,1,1
BKKB35221500                  ,20,GP,1,1,1
BKKB36284800                  ,20,GP,2,2,2
BKKB36753900                  ,20,GP,1,1,1
BKKB36753900                  ,40,GP,1,1,1
BKKB39481300                  ,20,GP,1,1,1
BKKB39481300                  ,40,HC,2,2,2
BKKB47983900                  ,40,HC,3,3,3
BKKB47988700                  ,40,GP,1,1,1
BKKB51657900                  ,45,HC,4,4,4
BKKB54622400                  ,40,HC,1,1,1
BKKB54700800                  ,20,GP,1,1,1
BKKB54772300                  ,20,GP,2,2,2
BKKB55172500                  ,40,GP,4,4,4
BKKB60551900                  ,40,HC,1,1,1
BKKB61199400                  ,40,HC,6,6,6
BKKB62203500                  ,20,GP,1,1,1
BKKB63682300                  ,40,HC,5,5,5
BKKB64845500                  ,40,HC,1,1,1
BKKB64983800                  ,40,HC,2,2,2
BKKB64984900                  ,40,HC,2,2,2
BKKB65564400                  ,20,GP,6,6,6
BKKB65807400                  ,20,GP,2,2,2
BKKB70136900                  ,20,RF,1,1,1
BKKB70288300                  ,20,GP,2,2,2
BKKB73493400                  ,20,GP,1,1,1
BKKB74362700                  ,20,GP,1,1,1
BKKB76560900                  ,40,HC,5,5,5
BKKB77669600                  ,40,GP,5,5,5
BKKB77769700                  ,20,GP,1,1,1
BKKB78035800                  ,40,HC,6,6,6
BKKB80639400                  ,20,GP,1,1,1
LCBB07318700                  ,40,GP,1,1,1
BKKB39013800                  ,45,HC,1,1,1
BKKB71594400                  ,40,HC,2,2,2
BKKB80994800                  ,40,HC,2,2,2
BKKB81680800                  ,20,GP,6,6,6
BKKB81681900                  ,20,GP,4,4,4
BKKB75628600                  ,20,GP,1,1,1
BKKB78398600                  ,40,GP,1,1,1
BKKB48667900                  ,40,HC,3,3,3
BKKB82049800                  ,40,GP,1,1,1
21100025S001                  ,20,GP,132,132,132
BKKB78782300                  ,20,GP,1,1,1
BKKB78782300                  ,40,GP,1,1,1
BKKB80520700                  ,40,HC,1,1,1
BKKB57805300                  ,20,GP,1,1,1
BKKB59610600                  ,20,GP,1,1,1
BKKB60132400                  ,40,GP,3,3,3
BKKB76878700                  ,40,GP,3,3,3
BKKB82160900                  ,40,HC,1,1,1
BKKB82286400                  ,40,HC,1,1,1
BKKB82360400                  ,40,HC,1,1,1
BKKB82455900                  ,20,GP,1,1,1
BKKB82573300                  ,20,RF,2,2,2
BKKB29155700                  ,20,GP,1,1,1
BKKB30306400                  ,20,GP,3,3,3
BKKB30588900                  ,20,GP,1,1,1
BKKB37314300                  ,40,HC,9,9,9
BKKB38192800                  ,40,HC,4,4,4
BKKB40358500                  ,40,RH,1,1,1
BKKB40594700                  ,20,GP,3,3,3
BKKB40902700                  ,20,RF,1,1,1
BKKB44277900                  ,40,HC,6,6,6
BKKB47992900                  ,40,GP,2,2,2
BKKB48144600                  ,40,HC,2,2,2
BKKB48762500                  ,20,GP,2,2,2
BKKB50771500                  ,40,HC,2,2,2
BKKB51883300                  ,40,HC,1,1,1
BKKB53862900                  ,40,HC,2,2,2
BKKB54367300                  ,40,HC,1,1,1
BKKB54654900                  ,40,HC,3,3,3
BKKB56786300                  ,40,RH,1,1,1
BKKB57408900                  ,40,HC,3,3,3
BKKB58877600                  ,20,GP,2,2,2
BKKB60356500                  ,40,HC,1,1,1
BKKB60370800                  ,20,GP,10,10,10
BKKB60480300                  ,40,HC,25,25,25
BKKB63694600                  ,20,GP,1,1,1
BKKB65002500                  ,40,HC,1,1,1
BKKB65842300                  ,40,GP,1,1,1
BKKB66895500                  ,20,GP,1,1,1
BKKB71461400                  ,40,GP,1,1,1
BKKB81881400                  ,40,HC,1,1,1
BKKB44653700                  ,40,HC,1,1,1
BKKB62783400                  ,40,HC,1,1,1
BKKB83471800                  ,40,GP,1,1,1
BKKB81014600                  ,40,GP,2,2,2
BKKB82783600                  ,20,GP,1,1,1
BKKB64151900                  ,40,RH,1,1,1
BKKB84168500                  ,20,GP,1,1,1
BKKB84172700                  ,40,GP,1,1,1
BKKB32613700                  ,40,HC,1,1,1
BKKB84509400                  ,20,GP,3,3,3
BKKB32227800                  ,20,GP,1,1,1
BKKB85043500                  ,40,HC,2,2,2
BKKB45871300                  ,40,GP,1,1,1
BKKB85338500                  ,40,HC,1,1,1
BKKB85343800                  ,40,HC,2,2,2
BKKB85344900                  ,40,HC,2,2,2
BKKB67788700                  ,20,GP,1,1,1
BKKB79905800                  ,20,GP,1,1,1
BKKB55125300                  ,40,RH,1,1,1
BKKB75723900                  ,20,GP,1,1,1
BKKB84971700                  ,20,GP,1,1,1
BKKB78547900                  ,40,HC,1,1,1
BKKB02638400                  ,40,HC,5,5,5
BKKB12551600                  ,40,RH,1,1,1
BKKB12556400                  ,40,RH,1,1,1
BKKB18406400                  ,40,HC,1,1,1
BKKB29188600                  ,20,GP,3,3,3
BKKB29395600                  ,20,GP,1,1,1
BKKB30632600                  ,20,GP,2,2,2
BKKB30890500                  ,20,GP,1,1,1
BKKB31011500                  ,20,GP,1,1,1
BKKB31044400                  ,20,GP,1,1,1
BKKB31061300                  ,20,GP,1,1,1
BKKB31644300                  ,40,HC,1,1,1
BKKB32745600                  ,20,GP,1,1,1
BKKB33410300                  ,40,HC,11,11,11
BKKB36015700                  ,20,GP,2,2,2
BKKB37442500                  ,20,GP,1,1,1
BKKB40370600                  ,40,RH,1,1,1
BKKB41128800                  ,40,HC,1,1,1
BKKB41594800                  ,20,GP,1,1,1
BKKB41602500                  ,20,GP,1,1,1
BKKB41603600                  ,20,GP,1,1,1
BKKB41605800                  ,20,GP,1,1,1
BKKB44585400                  ,20,GP,1,1,1
BKKB44587600                  ,20,GP,1,1,1
BKKB44588700                  ,20,GP,1,1,1
BKKB44931600                  ,20,GP,1,1,1
BKKB45915900                  ,20,GP,1,1,1
BKKB46158900                  ,40,HC,1,1,1
BKKB46160900                  ,40,HC,1,1,1
BKKB47321900                  ,40,HC,11,11,11
BKKB47994400                  ,40,HC,10,10,10
BKKB48040800                  ,40,HC,20,20,20
BKKB48562300                  ,40,RH,1,1,1
BKKB48587300                  ,40,RH,1,1,1
BKKB48643300                  ,40,RH,1,1,1
BKKB50991900                  ,20,GP,12,12,12
BKKB51509500                  ,40,RH,1,1,1
BKKB51525300                  ,40,GP,1,1,1
BKKB52376800                  ,40,GP,1,1,1
BKKB52747300                  ,40,RH,1,1,1
BKKB54705600                  ,40,HC,1,1,1
BKKB55433500                  ,40,GP,5,5,5
BKKB59195700                  ,20,GP,1,1,1
BKKB60319400                  ,40,GP,1,1,1
BKKB60538700                  ,40,HC,1,1,1
BKKB61696600                  ,20,GP,1,1,1
BKKB63066600                  ,40,GP,1,1,1
BKKB63304800                  ,20,GP,1,1,1
BKKB63983700                  ,20,GP,1,1,1
BKKB63986300                  ,20,GP,1,1,1
BKKB63987400                  ,20,GP,1,1,1
BKKB63991600                  ,20,GP,1,1,1
BKKB64905900                  ,20,GP,1,1,1
BKKB64985300                  ,40,RH,5,5,5
BKKB65531500                  ,20,GP,1,1,1
BKKB65865800                  ,20,GP,1,1,1
BKKB67324700                  ,20,GP,1,1,1
BKKB67961700                  ,20,GP,2,2,2
BKKB68678600                  ,20,GP,1,1,1
BKKB68759600                  ,20,GP,1,1,1
BKKB69451300                  ,40,GP,2,2,2
BKKB69651500                  ,20,GP,1,1,1
BKKB71042600                  ,40,GP,1,1,1
BKKB71520700                  ,40,RH,1,1,1
BKKB72824800                  ,20,GP,1,1,1
BKKB72824800                  ,40,HC,2,2,2
BKKB74183800                  ,40,HC,1,1,1
BKKB74414500                  ,40,RH,1,1,1
BKKB75024300                  ,40,RH,1,1,1
BKKB75582500                  ,40,RH,5,5,5
BKKB75595900                  ,40,RH,5,5,5
BKKB75610400                  ,40,RH,1,1,1
BKKB75701500                  ,20,GP,7,7,7
BKKB75706300                  ,40,RH,2,2,2
BKKB76156300                  ,20,GP,1,1,1
BKKB76166400                  ,40,HC,1,1,1
BKKB76169700                  ,20,GP,2,2,2
BKKB77198300                  ,20,GP,1,1,1
BKKB77199400                  ,20,GP,1,1,1
BKKB77202300                  ,20,GP,1,1,1
BKKB78249800                  ,20,GP,1,1,1
BKKB78805600                  ,40,HC,1,1,1
BKKB79615600                  ,20,GP,2,2,2
BKKB81548400                  ,20,GP,1,1,1
BKKB81551500                  ,20,GP,2,2,2
BKKB81556300                  ,20,GP,1,1,1
BKKB81898500                  ,20,GP,1,1,1
BKKB82189600                  ,40,RH,7,7,7
BKKB82216400                  ,40,RH,5,5,5
BKKB82372700                  ,40,RH,1,1,1
BKKB82538400                  ,40,HC,1,1,1
BKKB82742800                  ,40,HC,2,2,2
BKKB83114900                  ,20,GP,1,1,1
BKKB83914300                  ,40,HC,1,1,1
BKKB83948300                  ,20,GP,1,1,1
BKKB84012700                  ,20,GP,4,4,4
BKKB85253800                  ,20,GP,2,2,2
BKKB85768500                  ,20,GP,1,1,1
BKKB85777500                  ,20,GP,2,2,2
BKKB85866400                  ,40,GP,4,4,4
BKKB86109900                  ,20,GP,10,10,10
BKKB86125700                  ,20,GP,4,4,4
LCBB09258500                  ,20,GP,2,2,2
BKKB47757800                  ,20,GP,6,6,6
BKKB66056800                  ,20,GP,2,2,2
BKKB86747300                  ,40,GP,1,1,1
BKKB52986800                  ,40,HC,6,6,6
BKKB85904400                  ,20,GP,2,2,2
BKKB30667700                  ,20,GP,1,1,1
BKKB30670800                  ,20,GP,1,1,1
BKKB31516800                  ,20,GP,1,1,1
BKKB43631900                  ,20,GP,1,1,1
BKKB43664800                  ,20,GP,1,1,1
BKKB43666300                  ,20,GP,1,1,1
BKKB48037700                  ,20,GP,3,3,3
BKKB53562600                  ,40,HC,1,1,1
BKKB54230600                  ,20,GP,1,1,1
BKKB54231700                  ,20,GP,1,1,1
BKKB54232800                  ,20,GP,1,1,1
BKKB55792600                  ,20,GP,1,1,1
BKKB57534900                  ,20,GP,1,1,1
BKKB60689700                  ,20,GP,1,1,1
BKKB60690600                  ,20,GP,1,1,1
BKKB62112400                  ,20,GP,1,1,1
BKKB71080800                  ,20,GP,1,1,1
BKKB83557600                  ,40,GP,1,1,1
BKKB85788700                  ,20,GP,1,1,1
21100036S005                  ,20,GP,66,66,66
21100036S005                  ,40,GP,10,10,10
BKKB48076300                  ,20,GP,1,1,1
BKKB50400800                  ,40,HC,1,1,1
BKKB60954900                  ,40,HC,1,1,1
BKKB86980900                  ,20,GP,1,1,1
21110001S001                  ,45,HC,19,19,19
21110005S001                  ,40,HC,20,20,20
21110005S002                  ,40,HC,20,20,20
21110005S003                  ,40,HC,20,20,20
21110005S004                  ,40,HC,10,10,10
BKKB68185600                  ,40,HC,3,3,3
BKKB86053700                  ,20,GP,2,2,2
BKKB87548300                  ,40,HC,1,1,1
BKKB87694500                  ,40,HC,1,1,1
BKKB87702900                  ,40,HC,3,3,3
BKKB09707800                  ,20,GP,1,1,1
BKKB13328900                  ,40,HC,1,1,1
BKKB13338300                  ,40,HC,1,1,1
BKKB15927900                  ,20,GP,1,1,1
BKKB22194300                  ,40,GP,1,1,1
BKKB23615900                  ,40,HC,1,1,1
BKKB25773900                  ,40,GP,1,1,1
BKKB28517800                  ,20,GP,1,1,1
BKKB28984900                  ,20,GP,1,1,1
BKKB28988600                  ,20,GP,1,1,1
BKKB29194300                  ,40,HC,1,1,1
BKKB30647500                  ,20,GP,3,3,3
BKKB33933600                  ,40,HC,1,1,1
BKKB36260900                  ,20,GP,1,1,1
BKKB36260900                  ,40,HC,1,1,1
BKKB39137800                  ,40,RH,1,1,1
BKKB40457500                  ,20,GP,2,2,2
BKKB41030700                  ,20,GP,1,1,1
BKKB41302900                  ,20,GP,1,1,1
BKKB43006500                  ,40,HC,2,2,2
BKKB43393700                  ,40,HC,3,3,3
BKKB43668500                  ,20,GP,2,2,2
BKKB43679700                  ,20,GP,1,1,1
BKKB44101900                  ,40,RH,1,1,1
BKKB44104500                  ,40,RH,1,1,1
BKKB44105600                  ,40,RH,1,1,1
BKKB44106700                  ,40,RH,1,1,1
BKKB44107800                  ,40,RH,1,1,1
BKKB44783400                  ,20,GP,1,1,1
BKKB45256700                  ,40,HC,1,1,1
BKKB45645900                  ,40,RH,1,1,1
BKKB46310600                  ,20,GP,1,1,1
BKKB46585600                  ,40,GP,2,2,2
BKKB46585600                  ,20,GP,1,1,1
BKKB46757700                  ,20,GP,1,1,1
BKKB47359600                  ,20,GP,1,1,1
BKKB47380700                  ,40,GP,3,3,3
BKKB47393400                  ,40,GP,1,1,1
BKKB47393400                  ,20,GP,1,1,1
BKKB48019700                  ,20,GP,1,1,1
BKKB48020600                  ,20,GP,1,1,1
BKKB48036600                  ,20,GP,1,1,1
BKKB48348500                  ,20,GP,1,1,1
BKKB48606900                  ,40,RH,1,1,1
BKKB48623800                  ,40,RH,1,1,1
BKKB49740900                  ,20,GP,1,1,1
BKKB50628600                  ,40,HC,3,3,3
BKKB51613800                  ,40,GP,4,4,4
BKKB52150500                  ,40,GP,1,1,1
BKKB53157600                  ,20,GP,1,1,1
BKKB53157600                  ,40,GP,1,1,1
BKKB53981400                  ,20,GP,1,1,1
BKKB55247800                  ,40,HC,1,1,1
BKKB55993900                  ,40,HC,4,4,4
BKKB56004700                  ,20,GP,2,2,2
BKKB57677300                  ,40,HC,1,1,1
BKKB59393700                  ,20,GP,1,1,1
BKKB60688600                  ,20,GP,1,1,1
BKKB60755800                  ,20,GP,1,1,1
BKKB63459500                  ,20,GP,5,5,5
BKKB63763300                  ,20,GP,7,7,7
BKKB63796900                  ,40,GP,1,1,1
BKKB64815900                  ,20,GP,2,2,2
BKKB65017400                  ,20,GP,3,3,3
BKKB65269600                  ,40,HC,5,5,5
BKKB69677600                  ,20,GP,4,4,4
BKKB70806600                  ,40,HC,1,0,0
BKKB71100800                  ,40,HC,1,1,1
BKKB71137400                  ,20,GP,1,1,1
BKKB71966700                  ,20,GP,1,1,1
BKKB72490700                  ,20,GP,1,1,1
BKKB73201500                  ,40,HC,2,2,2
BKKB73628400                  ,40,HC,1,1,1
BKKB74466500                  ,40,RH,1,1,1
BKKB75036600                  ,20,GP,1,1,1
BKKB75869600                  ,20,GP,1,1,1
BKKB76164900                  ,20,GP,2,2,2
BKKB76180700                  ,20,GP,1,1,1
BKKB76239500                  ,20,GP,1,1,1
BKKB76330400                  ,40,RH,4,4,4
BKKB76555600                  ,20,GP,1,1,1
BKKB76569400                  ,40,GP,1,1,1
BKKB77210900                  ,40,HC,1,1,1
BKKB77211300                  ,40,HC,1,1,1
BKKB77654700                  ,20,GP,1,1,1
BKKB77797800                  ,40,HC,1,1,1
BKKB79642600                  ,20,GP,1,1,1
BKKB79774500                  ,20,GP,1,1,1
BKKB79839700                  ,40,GP,1,1,1
BKKB80097900                  ,20,GP,1,1,1
BKKB80230500                  ,20,GP,1,1,1
BKKB80555800                  ,20,GP,1,1,1
BKKB80561500                  ,20,GP,1,1,1
BKKB84200600                  ,20,GP,1,1,1
BKKB84294500                  ,40,HC,3,3,3
BKKB84765800                  ,20,GP,1,1,1
BKKB85062600                  ,20,GP,1,1,1
BKKB85062600                  ,40,HC,2,2,2
BKKB85218900                  ,40,HC,2,2,2
BKKB85817700                  ,20,GP,1,1,1
BKKB85953800                  ,40,HC,1,1,1
BKKB85968700                  ,40,GP,1,1,1
BKKB87809300                  ,20,GP,1,1,1
BKKB21782500                  ,20,GP,2,2,2
BKKB26419700                  ,20,GP,1,1,1
BKKB29196500                  ,20,GP,5,5,5
BKKB31699600                  ,20,GP,1,1,1
BKKB31998800                  ,40,HC,1,1,1
BKKB32390900                  ,40,HC,1,1,1
BKKB32390900                  ,20,GP,1,1,1
BKKB32706300                  ,40,HC,1,1,1
BKKB35994800                  ,20,GP,1,1,1
BKKB36308500                  ,20,GP,2,2,2
BKKB36758700                  ,20,GP,1,1,1
BKKB36758700                  ,40,GP,1,1,1
BKKB36967900                  ,40,HC,1,1,1
BKKB37045400                  ,20,GP,1,1,1
BKKB37045400                  ,40,HC,1,1,1
BKKB38415600                  ,40,RH,1,1,1
BKKB39122900                  ,20,GP,1,1,1
BKKB39122900                  ,40,GP,1,1,1
BKKB39985500                  ,20,GP,1,1,1
BKKB40020500                  ,20,GP,1,1,1
BKKB40020500                  ,40,GP,1,1,1
BKKB41610400                  ,20,GP,2,2,2
BKKB41712700                  ,40,GP,1,1,1
BKKB41964900                  ,20,GP,1,1,1
BKKB43180800                  ,40,HC,5,5,5
BKKB43180800                  ,20,GP,1,1,1
BKKB44739500                  ,20,GP,6,6,6
BKKB44784500                  ,20,GP,1,1,1
BKKB46354700                  ,40,RH,1,1,1
BKKB46501800                  ,40,HC,1,1,1
BKKB48014900                  ,20,GP,1,1,1
BKKB48015300                  ,20,GP,1,1,1
BKKB48016400                  ,20,GP,1,1,1
BKKB48017500                  ,20,GP,1,1,1
BKKB48018600                  ,20,GP,1,1,1
BKKB48997800                  ,40,GP,1,1,1
BKKB49235800                  ,20,GP,1,1,1
BKKB49437500                  ,20,GP,1,1,1
BKKB50017500                  ,40,GP,3,3,3
BKKB50017500                  ,20,GP,1,1,1
BKKB51597500                  ,40,GP,2,2,2
BKKB52151600                  ,40,GP,3,3,3
BKKB52780700                  ,40,RH,1,1,1
BKKB52839500                  ,40,RH,1,1,1
BKKB52840400                  ,40,RH,1,1,1
BKKB52841500                  ,40,RH,1,1,1
BKKB54093600                  ,40,HC,1,1,1
BKKB54324300                  ,40,GP,2,2,2
BKKB54436700                  ,40,GP,1,1,1
BKKB54672900                  ,20,GP,2,2,2
BKKB54699400                  ,40,HC,1,1,1
BKKB55188500                  ,40,GP,2,2,2
BKKB56256900                  ,20,GP,1,1,1
BKKB56338300                  ,40,GP,1,1,1
BKKB56367500                  ,20,GP,1,1,1
BKKB56368600                  ,20,GP,2,2,2
BKKB56384400                  ,20,GP,3,3,3
BKKB56391900                  ,20,GP,6,6,6
BKKB56797500                  ,40,RH,1,1,1
BKKB57544300                  ,20,GP,1,1,1
BKKB58579500                  ,20,GP,1,1,1
BKKB59072800                  ,20,GP,1,1,1
BKKB59295800                  ,45,HC,4,4,4
BKKB59297300                  ,20,GP,1,1,1
BKKB59374600                  ,20,GP,1,1,1
BKKB59380300                  ,20,GP,1,1,1
BKKB59473600                  ,40,GP,1,1,1
BKKB60017600                  ,40,GP,1,1,1
BKKB60691700                  ,20,GP,1,1,1
BKKB60850400                  ,40,HC,1,1,1
BKKB60852600                  ,20,GP,1,1,1
BKKB60989300                  ,40,GP,1,1,1
BKKB60995700                  ,40,GP,1,1,1
BKKB61009800                  ,40,GP,2,2,2
BKKB61031300                  ,20,GP,3,3,3
BKKB61649400                  ,20,GP,12,12,12
BKKB61794500                  ,20,GP,3,3,3
BKKB61862800                  ,20,GP,1,1,1
BKKB61895700                  ,40,HC,14,14,14
BKKB62354500                  ,40,GP,1,1,1
BKKB62436600                  ,40,GP,1,1,1
BKKB62638300                  ,40,HC,1,1,1
BKKB63625700                  ,20,GP,1,1,1
BKKB63760700                  ,20,GP,1,1,1
BKKB63841700                  ,40,GP,1,1,1
BKKB64105800                  ,40,GP,2,2,2
BKKB64598300                  ,20,GP,1,1,1
BKKB64971500                  ,20,GP,2,2,2
BKKB65150900                  ,20,GP,1,1,1
BKKB65253600                  ,20,GP,1,1,1
BKKB65264800                  ,40,HC,5,5,5
BKKB65273800                  ,20,GP,1,1,1
BKKB65321900                  ,20,GP,1,1,1
BKKB65464300                  ,20,GP,5,5,5
BKKB65888600                  ,40,HC,1,1,1
BKKB66339500                  ,20,GP,2,2,2
BKKB66858400                  ,40,GP,1,1,1
BKKB67042400                  ,20,GP,1,1,1
BKKB68149600                  ,40,HC,6,6,6
BKKB68683900                  ,20,GP,1,1,1
BKKB69546800                  ,20,GP,1,1,1
BKKB70306800                  ,20,GP,1,1,1
BKKB70390400                  ,40,HC,1,1,1
BKKB71325300                  ,40,GP,2,2,2
BKKB72888400                  ,20,GP,1,1,1
BKKB73648600                  ,40,GP,1,1,1
BKKB74341400                  ,20,GP,1,1,1
BKKB74388800                  ,20,GP,1,1,1
BKKB74606800                  ,20,GP,1,1,1
BKKB75452800                  ,40,HC,1,1,1
BKKB75614800                  ,40,GP,1,1,1
BKKB75993400                  ,20,GP,1,1,1
BKKB76114400                  ,20,GP,1,1,1
BKKB76402400                  ,40,HC,1,1,1
BKKB76754700                  ,40,HC,1,1,1
